-7.5941,0.92805,0.39794,0.81799,-0.81307,-1.0639,-0.5974,-0.67321,-0.74136,-0.68273,-0.5945,-0.60034,-0.73338
-7.7274,1.0214,0.37868,0.99694,-1.1693,-0.98996,-0.6617,-0.80317,-0.74397,-0.59012,-0.48526,-0.61996,-0.63658
-7.1676,0.84172,0.52801,0.95194,-1.0208,-1.1134,-0.46455,-0.82593,-0.78879,-0.5529,-0.53076,-0.50751,-0.68913
-6.602,0.56184,0.71385,0.97012,-1.0449,-1.0505,-0.62748,-0.88788,-0.79203,-0.57678,-0.70363,-0.58269,-0.83222
-6.7814,0.3931,0.50885,0.92472,-1.1038,-1.0796,-0.61787,-0.8838,-0.87107,-0.657,-0.62125,-0.7314,-0.76891
-6.503,0.48546,0.55743,0.88973,-1.2203,-1.06,-0.63827,-0.87105,-0.87706,-0.60608,-0.67506,-0.62774,-0.73612
-5.1878,1.1329,-0.2652,0.10216,-0.92734,-1.0488,-0.81934,-0.78772,-0.64475,-0.58483,-0.57279,-0.53404,-0.58488
-2.6065,0.34885,0.61134,0.040556,-1.0735,-0.59214,-0.39863,-0.76021,-0.72454,-0.89259,-0.57525,-0.91367,-0.57012
-5.9224,0.36151,0.82797,0.72613,-1.1927,-0.90522,-0.53009,-0.61065,-0.46242,-0.84783,-0.72377,-0.72491,-0.58791
-4.1381,1.1154,0.20385,0.28572,-0.87584,-0.8354,-0.57914,-0.51897,-0.5112,-0.8114,-0.51254,-0.68641,-0.64547
-5.9287,0.58441,0.90294,0.54421,-1.3297,-0.8363,-0.36151,-0.74901,-0.60564,-0.73406,-0.72405,-0.92644,-0.53786
-6.7262,0.36557,0.86462,0.54424,-1.2598,-0.91868,-0.32278,-0.69022,-0.54403,-0.72038,-0.64354,-0.78454,-0.60378
-6.4537,0.31986,0.94596,0.46078,-1.2397,-0.81386,-0.26948,-0.78664,-0.56004,-0.71056,-0.59245,-0.93415,-0.52137
-6.0348,0.61456,0.6026,0.6145,-1.1095,-1.1134,-0.42011,-0.55291,-0.67778,-0.72597,-0.61016,-0.77444,-0.67488
-7.5435,0.66583,0.66541,0.60504,-1.2536,-0.99881,-0.36757,-0.53942,-0.67858,-0.72818,-0.61642,-0.75976,-0.67014
-2.7241,0.78098,0.32419,0.87274,-1.1109,-0.80173,-1.1398,-0.92912,-1.1667,-0.95185,-0.72225,-0.5971,-0.39692
-3.3306,1.2478,-0.55477,0.95578,-1.1346,-1.0965,-1.2854,-0.57925,-1.3573,-0.96417,-0.65016,-0.54754,-0.59964
-8.4166,1.2483,1.0715,1.0693,-2.1622,-1.0262,-1.2691,-0.92183,-1.338,-1.1283,-0.5156,-0.68232,-0.30946
-7.1674,1.3308,1.2548,0.60538,-2.1871,-0.75529,-1.0014,-0.6858,-1.2095,-1.1311,-0.84838,-0.48633,-0.58654
-8.4522,1.4808,1.1706,0.39766,-1.9649,-0.91479,-1.1187,-0.7261,-1.2447,-1.2519,-0.63982,-0.4977,-0.68156
-9.4276,1.4303,1.3283,1.029,-2.0657,-0.97283,-1.128,-0.6686,-1.2959,-0.83254,-0.73127,-0.56687,-0.53161
-7.0566,1.4924,1.2675,0.56574,-1.8684,-0.94015,-0.83536,-0.76644,-0.92606,-1.1125,-0.43481,-0.44502,-0.49675
-6.3203,0.70437,0.87029,0.97555,-1.1907,-1.1259,-1.1533,-1.0201,-0.76762,-1.0914,-0.75667,-0.47369,-0.36142
-7.4275,2.0047,0.80946,0.0021798,-1.4676,-0.54583,-1.2226,-1.0762,-1.1448,-1.0258,-0.72036,-0.53737,-0.60039
-7.7535,1.723,1.414,0.19753,-1.5915,-0.54239,-1.3358,-0.96114,-1.1675,-1.0461,-0.56375,-0.75688,-0.46739
-7.3124,1.9487,1.1678,0.21426,-1.805,-0.65293,-1.057,-1.0368,-1.2692,-0.97879,-0.38356,-0.79752,-0.398
-7.2685,2.1586,0.68334,0.24801,-1.3417,-0.71021,-1.3759,-0.89026,-1.2762,-0.87242,-0.67703,-0.6429,-0.47331
-4.4675,2.5667,-0.035604,0.30517,-1.0921,-0.81861,-0.93998,-1.1597,-1.1827,-0.84282,-0.82561,-0.73782,-0.51927
-10.28,1.899,1.7536,0.18485,-1.5687,-0.66717,-0.96105,-0.92794,-1.2152,-0.71374,-0.6132,-0.64302,-0.51476
-7.7659,1.5814,0.8594,0.7226,-1.2828,-0.67604,-1.0697,-1.0148,-1.1112,-0.64761,-0.56681,-0.66979,-0.64349
-7.7385,1.8446,1.1681,0.56755,-1.1383,-0.7683,-0.88381,-0.87365,-1.1307,-0.44682,-0.42137,-0.86816,-0.37813
-6.802,1.6303,1.1946,0.25159,-1.5179,-0.73051,-1.1137,-0.86398,-1.2656,-0.92661,-0.62024,-0.74482,-0.48297
-10.271,1.9715,1.8688,0.034592,-1.3087,-0.66792,-1.1411,-0.89686,-0.75881,-0.88735,-0.53078,-0.95736,-0.39028
-7.2305,1.1705,1.0195,1.2224,-1.6584,-1.252,-1.1722,-0.64051,-1.1707,-1.0322,-0.54747,-0.60342,-0.44321
-10.629,2.0886,1.2547,1.1279,-1.7629,-0.88802,-0.56923,-1.0647,-0.68694,-0.89752,-0.81529,-0.63947,-0.33955
-6.6637,2.7928,-0.57274,0.5616,-1.2037,-1.1738,-0.89967,-1.2248,-1.1982,-0.96467,-1.0035,-0.70349,-0.26416
-7.2684,2.6104,-0.65371,0.73453,-1.4231,-0.9894,-1.0347,-1.1088,-1.2936,-0.74242,-0.9856,-0.79939,-0.25838
-6.9517,2.78,0.0081118,0.57194,-1.2239,-0.89551,-0.66345,-1.0922,-1.0467,-1.0873,-0.76733,-0.68739,-0.29666
-6.8958,2.0669,0.87525,0.12904,-1.3887,-0.7681,-0.89066,-0.87577,-1.5414,-0.66203,-0.64552,-0.87607,-0.24613
-7.5041,0.96909,1.0394,1.3738,-1.4726,-1.2473,-1.1537,-0.4895,-1.1658,-0.96001,-0.62008,-0.6074,-0.64484
-8.1533,2.2657,0.40364,0.42252,-1.0397,-0.7381,-0.82435,-1.0657,-0.97482,-0.6508,-0.51855,-0.77087,-0.26374
-6.4728,1.8317,0.43562,0.14387,-0.78422,-0.59756,-1.3841,-0.94316,-0.84826,-0.79453,-0.77073,-1.0331,-0.20561
-7.3814,1.7191,1.0678,0.069109,-1.2975,-0.47737,-0.73426,-0.70394,-1.1884,-0.72492,-0.62347,-1.0967,-0.44374
-8.5717,2.1556,0.78084,-0.036207,-0.79213,-0.63963,-0.87547,-0.7797,-1.2438,-0.48031,-0.57655,-0.9096,-0.30468
-6.8623,2.2086,1.3194,-0.16949,-1.5869,-0.54781,-1.1845,-1.0719,-1.275,-0.9338,-0.53416,-0.87956,-0.40635
-7.2369,2.1648,0.36822,0.49061,-1.1473,-0.94006,-1.0021,-0.85841,-1.0823,-0.63939,-0.59788,-0.81448,-0.44046
-8.2267,2.2098,1.0375,-0.1469,-0.88865,-0.57456,-1.0238,-0.89507,-0.92037,-0.63403,-0.71914,-0.80798,-0.37798
-7.6269,1.8106,1.0264,0.49707,-1.2196,-0.74291,-0.71757,-0.94757,-1.1831,-0.57813,-0.59231,-0.72015,-0.33547
-9.2764,1.9273,1.2518,-0.48692,-1.0372,-0.21618,-1.0122,-1.1898,-1.1602,-0.70196,-0.90793,-0.90226,-0.27087
-8.9958,1.86,1.6738,-0.18206,-1.1927,-0.439,-1.1429,-0.92443,-1.1554,-0.77793,-0.51486,-0.82219,-0.32025
-5.8834,1.3417,0.60849,1.4579,-1.6909,-1.4562,-1.2186,-0.62194,-1.1241,-0.92893,-0.3823,-0.6266,-0.38979
-7.2415,1.1175,0.99576,1.1724,-1.8911,-1.0968,-0.91819,-0.67651,-1.0685,-0.92345,-0.62177,-0.44543,-0.42904
-8.4106,1.3245,1.0421,1.1098,-1.7026,-1.1741,-1.2073,-0.60723,-1.2242,-1.0377,-0.42771,-0.62086,-0.51968
-6.7432,1.4695,1.0045,1.0928,-1.9473,-1.1659,-0.96946,-0.49499,-1.2324,-0.86859,-0.52111,-0.47077,-0.46672
-8.6915,1.4862,1.0301,1.1693,-1.862,-1.1483,-1.0755,-0.58815,-1.393,-0.88082,-0.7092,-0.49651,-0.46814
0.071657,-1.9204,0.037617,1.3027,-0.6446,-1.8281,-1.4071,-1.5513,-1.0369,-0.49597,-0.63991,-0.37624,-0.79146
-0.58363,-1.2736,0.2865,0.91052,-1.0566,-1.0853,-0.59308,-0.85302,-0.98368,-0.78076,-0.91623,-0.71115,-1.246
-0.48113,-0.24182,0.32758,1.0413,-0.59646,-0.79772,-0.71136,-0.76934,-0.5965,-1.0285,-1.01,-0.6412,-0.85439
-1.3046,-1.5504,0.62313,0.83726,-0.86654,-0.88374,-0.38543,-0.76156,-0.89999,-0.88943,-1.16,-0.65756,-1.076
-1.6795,-1.0831,0.62827,1.194,-0.97659,-0.85672,-0.3525,-0.62024,-0.80595,-0.93362,-0.75599,-0.90418,-1.0988
-1.5316,-1.2923,0.11969,1.2293,-0.25441,-0.89151,-0.63506,-0.4475,-1.0209,-0.62963,-1.1793,-0.80299,-0.9926
-2.0231,-1.0035,0.76234,1.0672,-0.49331,-0.81219,-0.66547,-0.63325,-1.1614,-0.71632,-1.076,-0.54216,-0.89075
-1.5061,-0.66015,0.49574,0.96028,-0.52684,-1.0588,-0.54194,-0.45678,-0.77562,-0.56249,-1.027,-0.63757,-1.1563
-1.9134,-0.81346,0.41797,0.97014,-0.64113,-0.84003,-0.55387,-0.55287,-0.98125,-0.72337,-1.076,-0.52637,-1.0641
-1.4209,-1.0228,0.18681,1.179,-0.43118,-0.78638,-0.63275,-0.48941,-0.84647,-0.7767,-1.1879,-0.61629,-0.7424
-3.7248,-0.56886,1.787,1.2011,-0.9826,-0.27314,-0.21085,-0.64475,-0.77966,-0.76797,-1.168,-0.74071,-0.78393
-2.4074,-0.89157,0.1646,1.2432,-0.89798,-0.84286,-0.45992,-0.52073,-0.9019,-0.60757,-1.0327,-0.7902,-1.2053
-0.20519,-1.4608,0.57253,1.0375,-0.96503,-0.9269,-0.81446,-0.37686,-0.68031,-0.76631,-0.98768,-0.69094,-0.82639
-1.7449,-1.0553,0.3982,1.0376,-0.6418,-0.73002,-0.58657,-0.33563,-1.0625,-0.71267,-0.92863,-0.73853,-0.64042
-2.7619,-0.9902,0.37993,0.94989,-0.95494,-0.79545,-0.37543,-0.35742,-1.2734,-0.53132,-1.0552,-0.91873,-0.86569
-1.7296,-1.3651,0.4447,1.1189,-0.83684,-1.1792,-0.39587,-0.39779,-1.051,-0.46986,-0.99167,-0.85558,-1.0289
-1.4662,-0.51863,-0.26038,0.95005,-0.53441,-1.2847,-0.54632,-0.1826,-0.82913,-0.54213,-1.1339,-0.55137,-0.98833
-0.5853,-0.85953,-0.21494,0.87691,-0.52403,-1.3401,-0.9245,-0.24825,-1.0129,-0.67618,-1.1392,-0.50372,-0.92139
-1.2616,-1.2369,0.69319,1.312,-0.87572,-0.75283,-0.54557,-0.6043,-0.90564,-0.68311,-1.1037,-0.91751,-0.93897
-2.0793,-1.5252,0.31367,1.0385,-0.54281,-0.86252,-0.62941,-0.48132,-0.86724,-0.80739,-1.1701,-0.74272,-1.1141
-2.2399,-0.93331,0.49077,1.1102,-0.91938,-0.97996,-0.63782,-0.45753,-1.0965,-0.79461,-1.2472,-0.57959,-0.99431
-1.7732,-0.89726,0.38945,1.0822,-0.58252,-1.0225,-0.65078,-0.47724,-1.0108,-0.78842,-1.1194,-0.74331,-0.88311
-2.1314,-1.0628,0.4896,1.1965,-0.67984,-0.86473,-0.70025,-0.52358,-0.88033,-0.65212,-1.1239,-0.58814,-1.2255
-1.1842,-0.83387,0.62616,1.1841,-0.93924,-0.77338,-0.47606,-0.63076,-0.60783,-0.7464,-0.98693,-0.76902,-0.86992
-2.1762,-0.81696,0.85558,1.2352,-0.88324,-0.6508,-0.63815,-0.59215,-0.91511,-0.68577,-1.1735,-0.78165,-1.014
-1.9689,-1.8853,0.37363,0.90246,-0.54036,-1.0939,-0.50064,-0.49938,-0.96902,-0.79763,-1.0243,-0.39005,-0.94625
-3.7645,-0.98765,0.21055,1.5511,-0.19725,-0.98063,-0.42782,-0.30274,-1.1033,-0.46818,-0.4801,-0.35398,-0.79455
-3.4229,-0.94372,0.76358,1.4206,-0.54397,-0.63705,-0.41674,-0.43471,-1.0385,-0.53353,-0.42939,-0.29266,-0.78053
-1.2742,-0.6003,-0.41825,1.3561,-0.14284,-1.2808,-0.89839,-0.25207,-0.97976,-0.61398,-0.36919,-0.12647,-0.77603
-2.7536,-0.64847,-0.18876,1.4484,-0.03495,-1.0584,-0.57932,-0.34067,-1.0709,-0.47891,-0.36174,-0.23778,-0.71437
-3.4923,-0.89962,0.68107,1.2282,-0.2025,-0.74015,-0.58094,-0.39328,-1.4774,-0.63093,-0.71542,-0.21633,-0.66151
-5.3865,-0.98271,1.0051,1.3938,-0.45838,-0.085473,-0.27519,-0.3761,-1.5168,-0.51387,-0.85779,-0.36415,-0.66205
-3.3379,-1.0993,0.39145,1.428,-0.27889,-0.62313,-0.35756,-0.61673,-1.5532,-0.51994,-0.71192,-0.15503,-0.77332
-3.3698,-0.9231,0.82472,1.3123,-0.42526,-0.66903,-0.43504,-0.58639,-1.3564,-0.54533,-0.72686,-0.3544,-0.70132
-0.75181,-0.95183,0.68245,1.2718,-0.80454,-0.8539,-0.568,-0.49184,-0.85144,-0.86829,-1.001,-0.65572,-1.0167
-1.7917,-1.3576,0.90515,1.3789,-0.68957,-0.7553,-0.5716,-0.63545,-0.63371,-0.87662,-0.97074,-0.612,-0.82938
-1.9099,-1.0574,1.4043,1.1773,-0.98459,-0.54278,-0.29593,-0.73733,-0.77093,-0.63963,-1.1657,-0.9819,-0.73949
-0.69419,-0.1836,0.82562,1.1891,-0.73551,-0.88491,-0.56904,-0.57747,-0.6711,-0.57689,-0.99605,-0.69748,-0.75324
-0.29263,-1.1415,0.66511,1.1464,-0.62912,-0.96265,-0.33016,-0.61532,-0.80398,-0.76475,-1.0493,-0.66663,-0.96924
-1.1939,-1.2524,0.73825,1.1582,-0.80738,-0.94691,-0.37386,-0.53679,-0.85779,-0.78154,-1.0922,-0.66168,-0.95324
-7.6751,0.57185,-1.5021,0.67042,-1.1705,-1.0301,-1.0656,-0.77021,-0.89286,-0.82488,-0.65022,-0.32277,-0.48585
-9.0077,1.2465,-1.6311,0.64287,-0.92359,-0.77356,-0.90878,-0.68562,-0.78401,-0.52787,-0.68468,-0.2973,-0.48007
-4.2747,0.68664,-1.6439,0.15724,-1.1605,-0.94932,-1.3099,-1.0092,-0.945,-0.66594,-0.70795,-0.35843,-0.67815
-4.673,0.22533,-1.2419,0.36337,-1.3097,-1.0425,-1.3248,-0.92675,-1.0628,-0.72363,-0.68333,-0.68887,-0.45034
-5.4643,0.34493,-1.0143,0.43015,-1.2563,-0.98938,-1.3889,-0.89905,-1.1169,-0.84558,-0.83297,-0.57265,-0.60585
-5.2674,0.44541,-0.94681,0.66556,-0.96669,-0.81521,-1.1826,-0.69112,-0.94423,-0.49393,-0.60916,-0.46065,-0.46864
-4.8876,0.74963,-1.164,0.17649,-1.1302,-1.2496,-1.2649,-0.80175,-0.98712,-0.66056,-0.50958,-0.57263,-0.50604
-5.8933,0.86943,-0.94375,0.62099,-0.93049,-0.67435,-1.1761,-0.65252,-0.87513,-0.52115,-0.58326,-0.40961,-0.38369
-4.596,1.0185,-1.7528,0.00023061,-0.92049,-0.86788,-1.3398,-0.9737,-0.84781,-0.48725,-0.83417,-0.31416,-0.47093
-6.9942,0.74316,-1.2617,0.47723,-0.58488,-0.70761,-1.0627,-0.81352,-0.72253,-0.57326,-0.48329,-0.42155,-0.14007
-7.3042,0.39485,-1.1062,0.26682,-1.1247,-0.88571,-1.2108,-0.58658,-1.0028,-0.60723,-0.51441,-0.48274,-0.27435
-8.331,0.89594,-1.3908,0.27129,-0.6963,-0.72388,-1.1939,-0.56327,-0.66883,-0.68955,-0.37349,-0.49887,-0.29976
-9.2547,0.81412,-1.2103,0.25961,-1.0917,-0.89142,-0.92328,-0.94196,-0.73181,-0.73577,-0.49164,-0.5763,-0.21161
-6.453,0.3215,-0.96905,0.45094,-1.2615,-1.1536,-1.0672,-0.77543,-1.0632,-0.76317,-0.67156,-0.63928,-0.41496
-6.3405,0.90224,-1.099,0.66144,-0.83189,-0.87294,-1.1299,-0.69062,-0.87178,-0.73336,-0.60055,-0.44461,-0.48102
-4.112,0.25839,-1.1952,0.12512,-0.89298,-0.91388,-1.3775,-1.0208,-0.85921,-0.80887,-0.90468,-0.56953,-0.53611
-5.8932,0.65083,-1.0921,0.88134,-0.81928,-0.89623,-1.1152,-0.68842,-0.86223,-0.71311,-0.73721,-0.2885,-0.53434
-6.8038,0.37682,-1.3066,0.46253,-0.77337,-0.85375,-0.90998,-0.71279,-0.70157,-0.65448,-0.61154,-0.3133,-0.32323
-5.7029,0.027801,-1.6789,0.35352,-0.93817,-0.84171,-1.1986,-0.80802,-0.94585,-0.66983,-0.72604,-0.36868,-0.4587
-5.9952,0.96331,-1.7957,0.24321,-0.81484,-0.9498,-1.2482,-0.77743,-0.80745,-0.6153,-0.85206,-0.092512,-0.47687
-6.6941,-0.039867,-0.81672,0.52049,-1.3025,-0.93227,-1.2982,-0.82932,-1.3011,-0.80421,-0.81546,-0.77964,-0.52836
-6.2849,0.28149,-1.235,0.8584,-0.7821,-0.59926,-0.86776,-0.37301,-0.78049,-0.54915,-0.68622,-0.37153,-0.45502
-6.9812,0.60158,-1.2662,0.062948,-0.94931,-0.96294,-1.2626,-0.78572,-0.84411,-0.65266,-0.76045,-0.47492,-0.21307
-8.5452,1.3226,-1.5824,0.33196,-1.0125,-0.71096,-1.2705,-0.60944,-0.77531,-0.81958,-0.67627,-0.2126,-0.3257
-6.3812,0.80422,-1.3789,0.71079,-0.81804,-0.54523,-1.1779,-0.7401,-0.76507,-0.68692,-0.81714,-0.43219,-0.35395
-6.9678,0.34034,-1.0471,0.21294,-0.69278,-0.89265,-1.0753,-0.62324,-0.70311,-0.58481,-0.35958,-0.25688,-0.30772
-6.4671,0.52754,-1.3165,0.23535,-0.41761,-0.44529,-1.1007,-0.66548,-0.49288,-0.26114,-0.086955,-0.06547,-0.27904
-7.009,0.17693,-1.5121,-0.046438,-0.762,-0.70832,-1.3127,-0.84163,-0.83404,-0.68478,-0.47765,-0.38845,-0.45001
-6.7641,0.2051,-1.4356,0.029355,-0.71035,-0.76691,-1.2205,-0.74592,-0.85812,-0.5731,-0.3564,-0.32578,-0.4378
-6.8257,0.48623,-1.1352,0.25771,-0.60574,-0.47496,-0.98218,-0.58179,-0.73207,-0.61078,-0.38149,-0.34907,-0.53494
-7.4689,0.51074,-1.4535,0.31054,-0.88044,-0.5495,-1.3046,-0.60149,-0.9445,-0.47492,-0.53542,-0.38291,-0.52372
-7.5769,0.4338,-1.1064,0.46356,-0.8487,-0.71436,-0.9156,-0.77372,-0.85111,-0.49097,-0.44161,-0.55944,-0.36332
-7.7295,0.40256,-1.5363,0.085289,-0.61201,-0.80297,-1.1954,-0.7106,-0.73711,-0.50537,-0.42541,-0.085415,-0.35598
-7.7201,0.84479,-1.6475,0.43444,-1.0845,-0.64227,-1.1926,-0.66384,-0.74088,-0.31054,-0.33581,-0.16353,-0.20632
-8.1957,1.5424,-1.8572,0.25573,-0.97992,-0.73251,-1.6026,-0.91466,-0.6573,-0.56831,-0.78615,-0.37041,-0.56613
-5.1332,-0.011503,-0.76957,0.70398,-1.0625,-1.1643,-1.0648,-0.84892,-1.0302,-0.8917,-0.54956,-0.60473,-0.46025
-6.2943,2.0995,-1.686,0.2408,-0.9005,-0.42157,-1.1679,-1.0885,-0.64571,-0.5476,-0.78127,-0.2862,-0.41817
-7.0381,1.4465,-1.4802,0.84634,-0.73641,-0.70163,-0.98487,-0.78675,-0.69344,-0.68596,-0.86042,-0.39876,-0.48444
-7.9977,0.86444,-1.2642,0.75349,-0.80564,-0.64446,-0.89874,-0.70927,-0.78409,-0.64527,-0.68735,-0.37155,-0.50377
-7.0811,1.1105,-1.0384,-0.30681,-1.0611,-0.73854,-1.2687,-1.3085,-0.94254,-0.71016,-0.84912,-0.79784,-0.43928
-4.1943,1.7059,-0.83659,-0.95822,-0.51042,-0.79208,-0.71743,-0.20869,-0.43338,-0.39606,-0.85892,-0.64581,-0.5591
-1.354,1.9238,-1.2703,-0.74196,-0.91534,-0.68522,-1.2238,-0.39825,-0.45072,-0.4347,-0.90531,-0.41311,-0.6149
-3.602,1.6092,-0.41005,-0.6481,-0.64259,-0.61055,-0.90911,-0.24972,-0.46733,-0.50764,-0.73238,-0.56146,-0.70011
-0.60625,1.7997,-1.4053,-0.9705,-0.87275,-0.63032,-1.0866,-0.37188,-0.62553,-0.36825,-0.8844,-0.45013,-0.67693
-4.2539,2.0845,-0.71435,-1.3055,-0.73569,-0.94802,-0.99724,-0.58006,-0.55741,-0.47453,-0.83018,-0.46872,-0.68901
-5.8218,1.8129,-0.21461,-1.1395,-0.64228,-0.75986,-0.98459,-0.55351,-0.54258,-0.24306,-0.81328,-0.69056,-0.61043
-3.0967,1.7946,-0.90076,-1.0643,-0.71641,-0.79305,-1.0942,-0.60169,-0.50073,-0.52091,-0.77211,-0.44363,-0.56643
-5.5195,1.8836,-1.0926,-1.0423,-0.60066,-0.91838,-0.81457,-0.31913,-0.34894,-0.38599,-0.71143,-0.48362,-0.42705
-5.4476,1.8411,-0.36018,-1.1753,-0.7527,-0.81213,-1.0093,-0.18646,-0.57548,-0.27632,-0.92171,-0.45004,-0.39919
-3.2161,1.7929,-0.88422,-0.80243,-0.62289,-0.74279,-0.90485,-0.31551,-0.42925,-0.43129,-0.87913,-0.6079,-0.64817
-3.481,1.6268,-0.76337,-1.2358,-0.63288,-0.83049,-0.98068,-0.51018,-0.71863,-0.44928,-0.94774,-0.5803,-0.57752
-3.3784,1.6912,-1.2475,-0.91876,-0.59611,-0.87537,-0.74031,-0.37445,-0.35486,-0.51311,-0.82259,-0.53808,-0.50404
-2.6309,1.7637,-0.8943,-0.88746,-0.64731,-0.80265,-0.82142,-0.36613,-0.22826,-0.44439,-0.72833,-0.59104,-0.53407
-2.2446,1.9146,-1.0265,-0.87644,-0.56228,-0.86178,-0.82159,-0.43934,-0.57091,-0.30549,-0.95217,-0.60989,-0.50146
-2.1916,1.6988,-0.7108,-0.94883,-0.712,-0.821,-0.96729,-0.32025,-0.57371,-0.4202,-0.86824,-0.60448,-0.58497
-3.7285,2.1594,-0.85776,-1.3034,-0.57672,-0.77019,-0.90979,-0.57167,-0.61796,-0.45075,-0.9275,-0.57378,-0.6822
-5.6213,1.7986,-0.70917,-1.1148,-0.59633,-0.85997,-0.94774,-0.029269,-0.42332,-0.32061,-0.73372,-0.54178,-0.53619
-6.1223,1.5994,-0.80867,-1.0981,-0.67072,-0.84335,-0.8577,-0.18584,-0.38391,-0.40357,-0.81311,-0.51385,-0.55409
-5.0571,1.9301,-0.50782,-1.0606,-0.6498,-0.68078,-1.0491,-0.3719,-0.38237,-0.34635,-0.78027,-0.62293,-0.4721
-3.6814,1.9556,-0.88787,-1.0605,-0.83365,-0.88581,-1.1353,-0.49208,-0.42598,-0.65785,-0.82143,-0.58322,-0.533
-5.5649,1.6462,-1.2206,-0.8949,-0.62374,-0.95814,-0.77784,-0.26,-0.63845,-0.23641,-0.76377,-0.61928,-0.57895
-3.8322,1.6862,-1.2278,-1.2378,-0.51472,-0.93556,-0.87603,-0.37558,-0.68428,-0.24548,-0.88562,-0.67804,-0.60015
-4.2674,1.9311,-0.93161,-1.0642,-0.72765,-0.64981,-0.83767,-0.27383,-0.37536,-0.4317,-0.89272,-0.54874,-0.50463
-5.829,1.6258,-0.82901,-1.0628,-0.49513,-0.66414,-0.93743,-0.13879,-0.42491,-0.11826,-0.78414,-0.61191,-0.53599
